room_id,room_name,hour_start,indoor_co2 [ppm],air_temperature [Celsius],indoor_relative_humidity [%],pm2.5 [mu_g/m3],occupant_count [number],wifi_connected_devices [number],illuminance [lux],occupied_fraction,total_energy_kwh,risk_score,flag_high_co2,flag_temp_out_of_range,flag_humidity_out_of_range,flag_pm25_high,flag_energy_without_occupancy,is_occupied,occupancy_mode,date,hour,weekday,is_weekend,month,expected_load_kwh,p10_load_kwh,p90_load_kwh,load_gap_kwh,normal_band_kwh,flag_load_anomaly,anomaly_cause
Room1,Room 1 - Lecture,2021-09-07 15:00:00+08:00,602.6424560583333,27.550111134999998,73.13530985583334,6.381349245749999,37.25,19.333333333333332,12.815555572500001,1.0,1.4017125000000001,2.0,0.0,1.0,1.0,0.0,0.0,1,Occupied,2021-09-07,15,Tuesday,False,2021-09,1.2706138333333334,1.1536102166666666,1.9188657833333334,0.1310986666666667,0.7652555666666667,0,Normal
Room1,Room 1 - Lecture,2021-09-07 16:00:00+08:00,573.6516164083333,27.214841206666666,74.7771708175,6.780391375250001,34.333333333333336,18.916666666666668,0.0,1.0,1.4426161666666666,2.0,0.0,1.0,1.0,0.0,0.0,1,Occupied,2021-09-07,16,Tuesday,False,2021-09,1.5259931666666666,0.950756975,1.82988715,-0.08337700000000003,0.879130175,0,Normal
Room1,Room 1 - Lecture,2021-09-07 17:00:00+08:00,542.13431295,27.337178389166667,75.96565946083334,7.290318806999999,16.333333333333332,9.083333333333334,0.0,1.0,1.2734509999999999,2.0,0.0,1.0,1.0,0.0,0.0,1,Occupied,2021-09-07,17,Tuesday,False,2021-09,1.2734509999999999,0.6961206666666666,1.6255773333333334,0.0,0.9294566666666668,0,Normal
Room1,Room 1 - Lecture,2021-09-07 18:00:00+08:00,503.13171131666667,27.480694454166667,76.61242040083333,8.341995080333334,21.333333333333332,11.333333333333334,0.0,1.0,1.6359551666666665,2.0,0.0,1.0,1.0,0.0,0.0,1,Occupied,2021-09-07,18,Tuesday,False,2021-09,1.3796590000000002,0.8013506916666667,1.908695,0.2562961666666663,1.1073443083333334,0,Normal
Room1,Room 1 - Lecture,2021-09-07 19:00:00+08:00,465.65201568333333,27.457863965833337,77.03787040666667,9.543794473,29.916666666666668,15.75,0.0,1.0,1.8653551666666666,2.0,0.0,1.0,1.0,0.0,0.0,1,Occupied,2021-09-07,19,Tuesday,False,2021-09,1.4132510833333332,0.9203668333333334,1.8653551666666666,0.4521040833333334,0.9449883333333332,0,Normal
Room1,Room 1 - Lecture,2021-09-07 20:00:00+08:00,457.85184987499997,27.49662351666667,77.01494471166667,10.073456765,29.833333333333332,15.0,0.0,1.0,1.6753623333333332,2.0,0.0,1.0,1.0,0.0,0.0,1,Occupied,2021-09-07,20,Tuesday,False,2021-09,1.4148973333333332,1.0490057499999998,1.6936056666666666,0.26046499999999995,0.6445999166666667,0,Normal
Room1,Room 1 - Lecture,2021-09-07 21:00:00+08:00,442.14481862499997,27.624913534166666,76.7332452125,10.559188603333334,6.25,3.1666666666666665,0.0,1.0,0.7128817500000001,2.0,0.0,1.0,1.0,0.0,0.0,1,Occupied,2021-09-07,21,Tuesday,False,2021-09,0.8425613333333333,0.5098754166666667,1.238324,-0.12967958333333318,0.7284485833333333,0,Normal
Room1,Room 1 - Lecture,2021-09-07 22:00:00+08:00,432.2935206083334,27.695401350833333,76.429213205,10.481481471666667,2.5,2.0,0.0,1.0,0.25200675,2.0,0.0,1.0,1.0,0.0,0.0,1,Occupied,2021-09-07,22,Tuesday,False,2021-09,0.28659416666666665,0.23170966666666667,0.33655455,-0.03458741666666665,0.10484488333333333,0,Normal
Room1,Room 1 - Lecture,2021-09-07 23:00:00+08:00,425.1708958916667,27.289272943333334,73.76077652,8.65805447125,0.25,1.0,0.14667282625,0.25,0.12669983333333332,2.25,0.0,0.75,0.75,0.0,0.75,0,Unoccupied,2021-09-07,23,Tuesday,False,2021-09,0.052269166666666665,0.04191411093333333,0.11522726666666668,0.07443066666666664,0.07331315573333334,1,Energy draw during unoccupied hours; Temperature control drift; Humidity control drift
Room1,Room 1 - Lecture,2021-09-08 00:00:00+08:00,415.85093179999996,26.250966071666667,74.56257057166667,4.673456827833333,0.0,1.0,1.1995370364166666,0.0,0.05883066666666666,2.0,0.0,0.0,1.0,0.0,1.0,0,Unoccupied,2021-09-08,0,Wednesday,False,2021-09,0.05313408333333333,0.04183980015,0.05843693333333334,0.005696583333333331,0.05,0,Normal
Room1,Room 1 - Lecture,2021-09-08 01:00:00+08:00,420.12370045833336,26.344086011666665,78.4152654025,4.401484648416667,0.0,1.0,9.066761016833334,0.0,0.05298258333333333,2.0,0.0,0.0,1.0,0.0,1.0,0,Unoccupied,2021-09-08,1,Wednesday,False,2021-09,0.05179566666666666,0.04144610565,0.054575733333333334,0.0011869166666666695,0.05,0,Normal
Room1,Room 1 - Lecture,2021-09-08 02:00:00+08:00,419.460558575,26.270533085,78.01248740916667,3.7078612645,0.0,1.0,24.910528977499997,0.0,0.052217999999999994,2.0,0.0,0.0,1.0,0.0,1.0,0,Unoccupied,2021-09-08,2,Wednesday,False,2021-09,0.052217999999999994,0.04127661653333333,0.054697383333333335,0.0,0.05,0,Normal
Room1,Room 1 - Lecture,2021-09-08 03:00:00+08:00,490.5516713416667,26.256973107500002,76.93032964083334,4.377442519,0.0,1.0,22.117447536666663,0.0,0.05305008333333333,2.0,0.0,0.0,1.0,0.0,1.0,0,Unoccupied,2021-09-08,3,Wednesday,False,2021-09,0.05237125,0.042161727700000005,0.05452465,0.0006788333333333299,0.05,0,Normal
Room1,Room 1 - Lecture,2021-09-08 04:00:00+08:00,495.665301,26.406244754166668,76.20232518499999,4.209715406083333,0.0,1.0,35.57314825,0.0,0.05435541666666666,2.0,0.0,0.0,1.0,0.0,1.0,0,Unoccupied,2021-09-08,4,Wednesday,False,2021-09,0.05176158333333333,0.04170755528333333,0.05481278333333333,0.00259383333333333,0.05,0,Normal
Room1,Room 1 - Lecture,2021-09-08 05:00:00+08:00,557.69456735,26.293763795833332,72.18462117666667,4.210242192083333,0.0,1.0,29.417127926666666,0.0,0.05352458333333334,1.75,0.0,0.0,0.75,0.0,1.0,0,Unoccupied,2021-09-08,5,Wednesday,False,2021-09,0.05176166666666667,0.04062917226666667,0.05424631666666667,0.0017629166666666696,0.05,0,Normal
Room1,Room 1 - Lecture,2021-09-08 06:00:00+08:00,561.0205535833334,26.186576526666666,71.69462521916667,2.7240216334166667,0.0,1.0,21.822966734166666,0.0,0.052693,1.75,0.0,0.0,0.75,0.0,1.0,0,Unoccupied,2021-09-08,6,Wednesday,False,2021-09,0.052252,0.041605371983333334,0.05433781666666666,0.00044099999999999695,0.05,0,Normal
Room1,Room 1 - Lecture,2021-09-08 07:00:00+08:00,540.1915054333333,26.178131580833334,73.18148358666666,2.75267515575,0.0,1.0,21.619251251666668,0.0,0.56261275,2.0,0.0,0.0,1.0,0.0,1.0,0,Unoccupied,2021-09-08,7,Wednesday,False,2021-09,0.6879864583333333,0.042650064175,0.925759375,-0.12537370833333328,0.8831093108250001,0,Normal
Room1,Room 1 - Lecture,2021-09-08 08:00:00+08:00,441.1326624583333,26.318497341666667,77.90534718916668,2.3781267205,0.0,1.0,18.564930121666666,0.0,0.659339,2.0,0.0,0.0,1.0,0.0,1.0,0,Unoccupied,2021-09-08,8,Wednesday,False,2021-09,1.1788300833333332,0.06782697783333334,1.7104305084416667,-0.5194910833333332,1.6426035306083333,0,Normal
Room1,Room 1 - Lecture,2021-09-08 09:00:00+08:00,411.1632309,26.368557930833333,78.26828638833334,1.9809523720833333,0.0,1.0,8.76477766925,0.0,0.4935201666666667,2.0,0.0,0.0,1.0,0.0,1.0,0,Unoccupied,2021-09-08,9,Wednesday,False,2021-09,1.1033174166666666,0.21014757216666666,1.9177822000333338,-0.60979725,1.7076346278666672,0,Normal
Room1,Room 1 - Lecture,2021-09-08 10:00:00+08:00,413.82588195833335,26.43716796166667,76.70332018500001,1.8890873094166667,0.9166666666666666,1.4166666666666667,2.304675712,0.3333333333333333,0.4488255833333333,1.6666666666666667,0.0,0.0,1.0,0.0,0.6666666666666666,0,Unoccupied,2021-09-08,10,Wednesday,False,2021-09,0.9931898333333334,0.3069017889833334,1.5267855666666668,-0.5443642500000001,1.2198837776833333,0,Normal
Room1,Room 1 - Lecture,2021-09-08 11:00:00+08:00,436.0952351833334,26.46341784666667,75.61977895,2.009537498,11.666666666666666,8.5,4.174759864833333,1.0,1.006603,1.0,0.0,0.0,1.0,0.0,0.0,1,Occupied,2021-09-08,11,Wednesday,False,2021-09,1.2386801666666667,1.0054817944666665,1.8997692166666666,-0.23207716666666678,0.8942874222000001,0,Normal
Room1,Room 1 - Lecture,2021-09-08 12:00:00+08:00,436.1094309416667,26.41238641833333,75.56085077916667,2.1934181848333334,9.583333333333334,8.5,3.648773253,1.0,0.8561584166666667,1.0,0.0,0.0,1.0,0.0,0.0,1,Occupied,2021-09-08,12,Wednesday,False,2021-09,1.4163045416666664,0.8634652306,1.77780565,-0.5601461249999997,0.9143404193999999,0,Normal
Room1,Room 1 - Lecture,2021-09-08 13:00:00+08:00,444.68272146666664,26.606934070833333,77.57449849416666,2.0228105981666666,11.333333333333334,12.75,3.71010263775,1.0,1.3255507499999999,1.0833333333333333,0.0,0.08333333333333333,1.0,0.0,0.0,1,Occupied,2021-09-08,13,Wednesday,False,2021-09,1.3255507499999999,1.0369094167500001,1.6268007496666668,0.0,0.5898913329166666,0,Normal
Room1,Room 1 - Lecture,2021-09-08 14:00:00+08:00,443.1143671666667,27.28205967,80.36208725,2.6930076677500003,12.333333333333334,10.25,3.6658142011666666,1.0,1.2572739166666667,2.0,0.0,1.0,1.0,0.0,0.0,1,Occupied,2021-09-08,14,Wednesday,False,2021-09,1.4626964999999998,0.9303689222333333,2.03723665,-0.2054225833333332,1.1068677277666668,0,Normal
Room1,Room 1 - Lecture,2021-09-08 15:00:00+08:00,442.77204895,27.444742995833334,81.148010255,2.8613044618333334,10.5,12.083333333333334,2.1902976631666666,1.0,1.1846430000000001,2.0,0.0,1.0,1.0,0.0,0.0,1,Occupied,2021-09-08,15,Wednesday,False,2021-09,1.2706138333333334,1.1536102166666666,1.9188657833333334,-0.08597083333333333,0.7652555666666667,0,Normal
Room1,Room 1 - Lecture,2021-09-08 16:00:00+08:00,429.30713908333337,27.4639385525,80.94144248916668,3.625000000083334,8.166666666666666,7.416666666666667,0.0,1.0,0.93410225,2.0,0.0,1.0,1.0,0.0,0.0,1,Occupied,2021-09-08,16,Wednesday,False,2021-09,1.5259931666666666,0.950756975,1.82988715,-0.5918909166666666,0.879130175,0,Normal
Room1,Room 1 - Lecture,2021-09-08 17:00:00+08:00,424.9511718666667,27.471469401666667,80.32493400583333,4.98779424025,0.0,1.5,0.0,0.0,0.9813525,3.0,0.0,1.0,1.0,0.0,1.0,0,Unoccupied,2021-09-08,17,Wednesday,False,2021-09,0.14640152791666666,0.045988208333333336,1.1440305833333333,0.8349509720833332,1.098042375,0,Normal
Room1,Room 1 - Lecture,2021-09-08 18:00:00+08:00,418.99239858333334,27.501370906666665,80.14646720833333,5.945368051666667,1.8333333333333333,1.8333333333333333,0.0,0.5,0.82540475,2.5,0.0,1.0,1.0,0.0,0.5,1,Occupied,2021-09-08,18,Wednesday,False,2021-09,1.3796590000000002,0.8013506916666667,1.908695,-0.5542542500000002,1.1073443083333334,0,Normal
Room1,Room 1 - Lecture,2021-09-08 19:00:00+08:00,414.99786885833333,27.521389325,80.2046337125,6.230124473666667,1.75,2.4166666666666665,0.0,0.5,0.9203668333333334,2.5,0.0,1.0,1.0,0.0,0.5,1,Occupied,2021-09-08,19,Wednesday,False,2021-09,1.4132510833333332,0.9203668333333334,1.8653551666666666,-0.4928842499999998,0.9449883333333332,0,Normal
Room1,Room 1 - Lecture,2021-09-08 20:00:00+08:00,416.13189443333334,27.544956684166667,79.86950047833334,5.924705862916667,3.5833333333333335,3.6666666666666665,0.0,0.75,1.2786181666666667,2.25,0.0,1.0,1.0,0.0,0.25,1,Occupied,2021-09-08,20,Wednesday,False,2021-09,1.4148973333333332,1.0490057499999998,1.6936056666666666,-0.1362791666666665,0.6445999166666667,0,Normal
Room1,Room 1 - Lecture,2021-09-08 21:00:00+08:00,415.20126089166666,27.54782120333333,79.83835856083333,5.961015343583333,2.5833333333333335,3.0,0.0,1.0,0.8312339999999999,2.0,0.0,1.0,1.0,0.0,0.0,1,Occupied,2021-09-08,21,Wednesday,False,2021-09,0.8425613333333333,0.5098754166666667,1.238324,-0.011327333333333356,0.7284485833333333,0,Normal
Room1,Room 1 - Lecture,2021-09-08 22:00:00+08:00,414.87650808333336,27.421908536666667,80.14370664,6.3429255881666675,0.8333333333333334,1.75,0.0,0.8333333333333334,0.33474391666666664,2.1666666666666665,0.0,1.0,1.0,0.0,0.16666666666666666,1,Occupied,2021-09-08,22,Wednesday,False,2021-09,0.28659416666666665,0.23170966666666667,0.33655455,0.04814974999999999,0.10484488333333333,0,Normal
Room1,Room 1 - Lecture,2021-09-08 23:00:00+08:00,425.4294942166667,27.3320811575,76.24021657416667,6.197495857833334,0.5,1.1666666666666667,13.115980962666667,0.5,0.19553316666666667,2.0,0.0,0.75,0.75,0.0,0.5,1,Occupied,2021-09-08,23,Wednesday,False,2021-09,0.185267375,0.17705474166666668,0.19348000833333334,0.010265791666666663,0.05,0,Normal
Room1,Room 1 - Lecture,2021-09-10 00:00:00+08:00,452.1139628083333,26.19140688583333,79.74134318,2.4753968120833334,0.0,2.0,5.960014522000001,0.0,0.06391733333333334,2.0,0.0,0.0,1.0,0.0,1.0,0,Unoccupied,2021-09-10,0,Friday,False,2021-09,0.05313408333333333,0.04183980015,0.05843693333333334,0.010783250000000008,0.05,0,Normal
Room1,Room 1 - Lecture,2021-09-10 01:00:00+08:00,438.6996866916666,26.104015351666664,82.06851831916667,2.10679010575,0.0,2.0,13.304691315666666,0.0,0.05189641666666667,2.0,0.0,0.0,1.0,0.0,1.0,0,Unoccupied,2021-09-10,1,Friday,False,2021-09,0.05179566666666666,0.04144610565,0.054575733333333334,0.00010075000000000361,0.05,0,Normal
Room1,Room 1 - Lecture,2021-09-10 02:00:00+08:00,436.0048929833333,26.201360384166666,81.1918220525,1.8917562565,0.0,2.0,19.4959058775,0.0,0.04991341666666666,2.0,0.0,0.0,1.0,0.0,1.0,0,Unoccupied,2021-09-10,2,Friday,False,2021-09,0.052217999999999994,0.04127661653333333,0.054697383333333335,-0.002304583333333332,0.05,0,Normal
Room1,Room 1 - Lecture,2021-09-10 03:00:00+08:00,420.09639739999994,26.04250383333333,82.39098357916667,1.1347222031666666,0.0,2.0,11.70440399725,0.0,0.05194733333333334,2.0,0.0,0.0,1.0,0.0,1.0,0,Unoccupied,2021-09-10,3,Friday,False,2021-09,0.05237125,0.042161727700000005,0.05452465,-0.0004239166666666627,0.05,0,Normal
Room1,Room 1 - Lecture,2021-09-10 04:00:00+08:00,420.8182067916667,26.037481149166666,82.8892498,1.64969135325,0.0,2.0,21.4267593225,0.0,0.05174466666666667,2.0,0.0,0.0,1.0,0.0,1.0,0,Unoccupied,2021-09-10,4,Friday,False,2021-09,0.05176158333333333,0.04170755528333333,0.05481278333333333,-1.691666666666508e-05,0.05,0,Normal
Room1,Room 1 - Lecture,2021-09-10 05:00:00+08:00,415.01213583333333,26.122522673333332,83.45209376083334,2.3755554954166667,0.0,2.0,30.965950964166666,0.0,0.051999,2.0,0.0,0.0,1.0,0.0,1.0,0,Unoccupied,2021-09-10,5,Friday,False,2021-09,0.05176166666666667,0.04062917226666667,0.05424631666666667,0.0002373333333333255,0.05,0,Normal
Room1,Room 1 - Lecture,2021-09-10 06:00:00+08:00,411.01848602499996,26.144567171666665,83.28628285666666,3.253160933666667,0.0,2.0,24.324540455,0.0,0.052252,2.0,0.0,0.0,1.0,0.0,1.0,0,Unoccupied,2021-09-10,6,Friday,False,2021-09,0.052252,0.041605371983333334,0.05433781666666666,0.0,0.05,0,Normal
Room1,Room 1 - Lecture,2021-09-10 07:00:00+08:00,416.38283285000006,26.10603666333333,83.67510032666667,2.9359332322499996,0.0,2.0,34.287363688333336,0.0,0.6466609999999999,2.0,0.0,0.0,1.0,0.0,1.0,0,Unoccupied,2021-09-10,7,Friday,False,2021-09,0.6879864583333333,0.042650064175,0.925759375,-0.04132545833333334,0.8831093108250001,0,Normal
Room1,Room 1 - Lecture,2021-09-10 08:00:00+08:00,426.24312337500004,26.256586709999997,82.97313626750001,2.5237137476666667,0.0,2.0,59.29645252166667,0.0,0.41067875,2.0,0.0,0.0,1.0,0.0,1.0,0,Unoccupied,2021-09-10,8,Friday,False,2021-09,1.1788300833333332,0.06782697783333334,1.7104305084416667,-0.7681513333333332,1.6426035306083333,0,Normal
Room1,Room 1 - Lecture,2021-09-10 09:00:00+08:00,425.20247904166666,26.14146725333333,83.5380732225,2.2697386544166664,0.0,1.5,29.406422535083333,0.0,0.49188875000000004,2.0,0.0,0.0,1.0,0.0,1.0,0,Unoccupied,2021-09-10,9,Friday,False,2021-09,1.1033174166666666,0.21014757216666666,1.9177822000333338,-0.6114286666666666,1.7076346278666672,0,Normal
Room1,Room 1 - Lecture,2021-09-10 10:00:00+08:00,433.6573282916667,26.53792858,80.044561385,2.8217637937499997,0.0,1.0,31.277039210833333,0.0,0.6594258333333333,2.0,0.0,0.0,1.0,0.0,1.0,0,Unoccupied,2021-09-10,10,Friday,False,2021-09,0.9931898333333334,0.3069017889833334,1.5267855666666668,-0.33376400000000017,1.2198837776833333,0,Normal
Room1,Room 1 - Lecture,2021-09-10 11:00:00+08:00,434.73924509166665,25.870256423333334,82.00427246083333,4.101929366583334,0.0,1.0833333333333333,28.027825514166665,0.0,0.40923825,2.0,0.0,0.0,1.0,0.0,1.0,0,Unoccupied,2021-09-10,11,Friday,False,2021-09,0.9541449999583334,0.15170385011666668,1.4458048502500005,-0.5449067499583333,1.2941010001333337,0,Normal
Room1,Room 1 - Lecture,2021-09-10 12:00:00+08:00,448.895874025,25.984450023333334,81.24779001916666,5.340373675083334,0.0,1.0,27.717047214166666,0.0,0.74232975,2.0,0.0,0.0,1.0,0.0,1.0,0,Unoccupied,2021-09-10,12,Friday,False,2021-09,0.9941236666666667,0.15697560005,1.3983604166,-0.25179391666666673,1.24138481655,0,Normal
Room1,Room 1 - Lecture,2021-09-10 13:00:00+08:00,442.237403875,26.655693689166668,80.93396568333334,4.92320060725,0.0,1.0833333333333333,27.293243725833335,0.0,0.5746513333333333,2.1666666666666665,0.0,0.16666666666666666,1.0,0.0,1.0,0,Unoccupied,2021-09-10,13,Friday,False,2021-09,0.867199625,0.14528238597499998,1.363003175,-0.29254829166666674,1.217720789025,0,Normal
Room1,Room 1 - Lecture,2021-09-10 14:00:00+08:00,511.26407115,27.3319040925,80.65764935833333,5.40153944475,0.0,1.0,20.766845226666664,0.0,0.5749551666666667,3.0,0.0,1.0,1.0,0.0,1.0,0,Unoccupied,2021-09-10,14,Friday,False,2021-09,0.8487847359583334,0.1548256805,1.2660824583333334,-0.2738295692916667,1.1112567778333333,0,Normal
Room1,Room 1 - Lecture,2021-09-10 15:00:00+08:00,577.7769215833333,27.13348468166667,81.53590583666666,6.0497126977499995,0.25,1.1666666666666667,0.0,0.25,0.5910929166666666,2.5,0.0,0.75,1.0,0.0,0.75,0,Unoccupied,2021-09-10,15,Friday,False,2021-09,0.47876958325,0.14589766648333333,1.1624657835833332,0.11232333341666662,1.0165681170999998,0,Normal
Room1,Room 1 - Lecture,2021-09-10 16:00:00+08:00,561.5342102,27.197560629999998,81.30023447833334,6.565811435416666,1.0,1.4166666666666667,0.0,1.0,0.7551670833333333,2.0,0.0,1.0,1.0,0.0,0.0,1,Occupied,2021-09-10,16,Friday,False,2021-09,1.5259931666666666,0.950756975,1.82988715,-0.7708260833333334,0.879130175,0,Normal
Room1,Room 1 - Lecture,2021-09-10 17:00:00+08:00,541.6156667,27.310129801666665,80.96611467916667,7.136206944833333,0.5833333333333334,1.5833333333333333,0.0,0.5833333333333334,0.5115720833333334,2.4166666666666665,0.0,1.0,1.0,0.0,0.4166666666666667,1,Occupied,2021-09-10,17,Friday,False,2021-09,1.2734509999999999,0.6961206666666666,1.6255773333333334,-0.7618789166666665,0.9294566666666668,0,Normal
Room1,Room 1 - Lecture,2021-09-10 18:00:00+08:00,523.2625122083333,27.32132069416667,80.91117858916667,7.4430145025,2.75,2.75,0.0,1.0,0.7927689166666667,2.0,0.0,1.0,1.0,0.0,0.0,1,Occupied,2021-09-10,18,Friday,False,2021-09,1.3796590000000002,0.8013506916666667,1.908695,-0.5868900833333335,1.1073443083333334,0,Normal
Room1,Room 1 - Lecture,2021-09-10 19:00:00+08:00,509.67707825,27.340977192500002,80.84633700083333,7.64986320325,2.6666666666666665,3.0,0.0,1.0,0.9089710833333333,2.0,0.0,1.0,1.0,0.0,0.0,1,Occupied,2021-09-10,19,Friday,False,2021-09,1.4132510833333332,0.9203668333333334,1.8653551666666666,-0.5042799999999998,0.9449883333333332,0,Normal
